image_path,label
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3650_plate.jpg,01가3650
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3650_s1.jpg,01가3650
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3687_plate.jpg,01가3687
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3687_s1.jpg,01가3687
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3711_plate.jpg,01가3711
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3711_s1.jpg,01가3711
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3926_plate.jpg,01가3926
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3926_s1.jpg,01가3926
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3954_plate.jpg,01가3954
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3954_s1.jpg,01가3954
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3966-2_plate.jpg,01가3966
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3966-2_s1.jpg,01가3966
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3966_plate.jpg,01가3966
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가3966_s1.jpg,01가3966
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5026-2_plate.jpg,01가5026
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5026-2_s1.jpg,01가5026
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5026-3_plate.jpg,01가5026
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5026-3_s1.jpg,01가5026
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5026_plate.jpg,01가5026
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5026_s1.jpg,01가5026
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5132_plate.jpg,01가5132
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5132_s1.jpg,01가5132
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5146_plate.jpg,01가5146
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5146_s1.jpg,01가5146
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5295-2_plate.jpg,01가5295
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5295-2_s1.jpg,01가5295
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5295_plate.jpg,01가5295
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5295_s1.jpg,01가5295
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5409_plate.jpg,01가5409
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가5409_s1.jpg,01가5409
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6282_plate.jpg,01가6282
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6282_s1.jpg,01가6282
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6296-2_plate.jpg,01가6296
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6296-2_s1.jpg,01가6296
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6296-3_plate.jpg,01가6296
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6296-3_s1.jpg,01가6296
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6296_plate.jpg,01가6296
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6296_s1.jpg,01가6296
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6379_plate.jpg,01가6379
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가6379_s1.jpg,01가6379
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가7330-2_plate.jpg,01가7330
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가7330-2_s1.jpg,01가7330
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가7330_plate.jpg,01가7330
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가7330_s1.jpg,01가7330
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가7338_plate.jpg,01가7338
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01가7338_s1.jpg,01가7338
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-2_plate.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-2_s1.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-3_plate.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-3_s1.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-4_plate.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-4_s1.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-5_plate.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-5_s1.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-6_plate.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-6_s1.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-7_plate.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608-7_s1.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608_plate.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0608_s1.jpg,01거0608
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0879_plate.jpg,01거0879
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0879_s1.jpg,01거0879
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0916-2_plate.jpg,01거0916
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0916-2_s1.jpg,01거0916
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0916_plate.jpg,01거0916
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거0916_s1.jpg,01거0916
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거1362_plate.jpg,01거1362
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거1362_s1.jpg,01거1362
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거2402_plate.jpg,01거2402
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거2402_s1.jpg,01거2402
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거7209_plate.jpg,01거7209
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거7209_s1.jpg,01거7209
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거8323_d1.jpg,01거
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거8323_d2.jpg,8323
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거8323_plate.jpg,01거8323
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거9568_plate.jpg,01거9568
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01거9568_s1.jpg,01거9568
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고2206_plate.jpg,01고2206
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고2206_s1.jpg,01고2206
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고4205-2_plate.jpg,01고4205
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고4205-2_s1.jpg,01고4205
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고4205_plate.jpg,01고4205
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고4205_s1.jpg,01고4205
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고4795_plate.jpg,01고4795
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고4795_s1.jpg,01고4795
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7032_d1.jpg,01고
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7032_d2.jpg,7032
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7032_plate.jpg,01고7032
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7060_plate.jpg,01고7060
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7060_s1.jpg,01고7060
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7301_plate.jpg,01고7301
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7301_s1.jpg,01고7301
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7640-2_d1.jpg,01고
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7640-2_d2.jpg,7640
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7640-2_plate.jpg,01고7640
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7640_d1.jpg,01고
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7640_d2.jpg,7640
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고7640_plate.jpg,01고7640
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고8385_d1.jpg,01고
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고8385_d2.jpg,8385
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고8385_plate.jpg,01고8385
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고8469_d1.jpg,01고
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고8469_d2.jpg,8469
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01고8469_plate.jpg,01고8469
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구1213_plate.jpg,01구1213
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구1213_s1.jpg,01구1213
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2126-2_plate.jpg,01구2126
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2126-2_s1.jpg,01구2126
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2126-3_plate.jpg,01구2126
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2126-3_s1.jpg,01구2126
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2126-4_plate.jpg,01구2126
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2126-4_s1.jpg,01구2126
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2126_plate.jpg,01구2126
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2126_s1.jpg,01구2126
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2264-2_plate.jpg,01구2264
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2264-2_s1.jpg,01구2264
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2264_plate.jpg,01구2264
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구2264_s1.jpg,01구2264
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구5501-2_plate.jpg,01구5501
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구5501-2_s1.jpg,01구5501
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구5501_plate.jpg,01구5501
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구5501_s1.jpg,01구5501
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구5527_plate.jpg,01구5527
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구5527_s1.jpg,01구5527
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구5649_plate.jpg,01구5649
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구5649_s1.jpg,01구5649
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구6020_plate.jpg,01구6020
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구6020_s1.jpg,01구6020
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구6922_plate.jpg,01구6922
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구6922_s1.jpg,01구6922
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구7573_d1.jpg,01구
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구7573_d2.jpg,7573
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구7573_plate.jpg,01구7573
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구7970_plate.jpg,01구7970
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구7970_s1.jpg,01구7970
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구8811_plate.jpg,01구8811
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01구8811_s1.jpg,01구8811
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01나0701_plate.jpg,01나0701
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01나0701_s1.jpg,01나0701
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01나4188_d1.jpg,01나
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01나4188_d2.jpg,4188
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01나4188_plate.jpg,01나4188
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01나4341_plate.jpg,01나4341
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01나4341_s1.jpg,01나4341
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너1206-2_plate.jpg,01너1206
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너1206-2_s1.jpg,01너1206
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너1206_plate.jpg,01너1206
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너1206_s1.jpg,01너1206
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너2141_plate.jpg,01너2141
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너2141_s1.jpg,01너2141
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너3279_plate.jpg,01너3279
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너3279_s1.jpg,01너3279
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너3377_plate.jpg,01너3377
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너3377_s1.jpg,01너3377
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너4763_d1.jpg,01너
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너4763_d2.jpg,4763
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너4763_plate.jpg,01너4763
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너9242_plate.jpg,01너9242
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01너9242_s1.jpg,01너9242
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노0543_plate.jpg,01노0543
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노0543_s1.jpg,01노0543
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노6114_plate.jpg,01노6114
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노6114_s1.jpg,01노6114
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노6444-2_plate.jpg,01노6444
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노6444-2_s1.jpg,01노6444
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노6444_plate.jpg,01노6444
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노6444_s1.jpg,01노6444
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노6814_plate.jpg,01노6814
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노6814_s1.jpg,01노6814
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노8562_plate.jpg,01노8562
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노8562_s1.jpg,01노8562
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노8567_d1.jpg,01노
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노8567_d2.jpg,8567
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노8567_plate.jpg,01노8567
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노9517_plate.jpg,01노9517
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01노9517_s1.jpg,01노9517
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누0425_plate.jpg,01누0425
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누0425_s1.jpg,01누0425
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누3534-2_plate.jpg,01누3534
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누3534-2_s1.jpg,01누3534
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누3534_plate.jpg,01누3534
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누3534_s1.jpg,01누3534
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누5669_d1.jpg,01누
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누5669_d2.jpg,5669
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누5669_plate.jpg,01누5669
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누5728_plate.jpg,01누5728
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누5728_s1.jpg,01누5728
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누6129_d1.jpg,01누
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누6129_d2.jpg,6129
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누6129_plate.jpg,01누6129
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누9353_plate.jpg,01누9353
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01누9353_s1.jpg,01누9353
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다1168_plate.jpg,01다1168
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다1168_s1.jpg,01다1168
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다2040_plate.jpg,01다2040
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다2040_s1.jpg,01다2040
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다2048_plate.jpg,01다2048
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다2048_s1.jpg,01다2048
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다2269_plate.jpg,01다2269
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다2269_s1.jpg,01다2269
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다7257_d1.jpg,01다
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다7257_d2.jpg,7257
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01다7257_plate.jpg,01다7257
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더3538_plate.jpg,01더3538
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더3538_s1.jpg,01더3538
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더3774_plate.jpg,01더3774
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더3774_s1.jpg,01더3774
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더5687-2_plate.jpg,01더5687
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더5687-2_s1.jpg,01더5687
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더5687-3_plate.jpg,01더5687
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더5687-3_s1.jpg,01더5687
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더5687_plate.jpg,01더5687
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더5687_s1.jpg,01더5687
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더6704_plate.jpg,01더6704
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01더6704_s1.jpg,01더6704
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01도3715_plate.jpg,01도3715
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01도3715_s1.jpg,01도3715
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01도3791_plate.jpg,01도3791
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01도3791_s1.jpg,01도3791
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01도3879_plate.jpg,01도3879
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01도3879_s1.jpg,01도3879
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01도4456_plate.jpg,01도4456
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01도4456_s1.jpg,01도4456
C:/Users/ngins/Git/python.initial/20250904/runs/cropped_images/01도6225_plate.jpg,01도6225
